id,claimID,claimType,#citations,text
208982,278,primary,559,"   The   SUV involved in the police shootout with the attackers in San Bernardino, Calif. (Jae C"
208982,279,secondary,634,")  The FBI says investigators are seeking public help in figuring out what the two attackers who opened fire in San Bernardino, Calif. last month did during an   window after the shooting. Authorities have figured out some of what the    killers did during the   window between the shooting on Dec. 2 and a bloody gun battle between the attackers and police officers, David Bow dich, assistant director in charge of the FBIâ€™s Los Angeles office, said at a news conference Tuesday. However, he said there is a period of time about two hours after the shooting that remains a mystery. Bowdich described the   gap as critical because authorities do not know if the two attackers  â€”   Siyed Rizwan Farook and Tashfeen Malik, who killed 14 people at a company holiday gathering  â€”   went to a home, business or made any contact with anyone else, he said. â€œUntil we close that gap we just donâ€™t know for sure,â€ he said"
208982,280,secondary,151,"    The   period between the attack and the gun battle had been a mystery in the weeks since the fatal attack. Authorities had not released many details about what Farook and Malik did before police officers found their vehicle, chased them and, ultimately, killed them in a shootout involving hundreds of gunshots fired on a residential street. On the morning of Dec. 2, Farook traveled to the Inland Regional Center for a company event. He was there for nearly two hours before he left for 19 minutes, then returned with his wife, which is when the shooting took place, Bowdich said. [San Bernardino shooter spent years steeped in extremism before attack] What happened next is still not fully clear. Bowdich said that traffic cameras, surveillance footage, witness accounts and other resources helped investigators figure out some of the places Farook and Malik drove and spent time, though they do not necessarily know everything the couple did when they stopped. About 45 minutes after the shooting, the pair went to Lake Seccombe in the city, Bowdich said, so evidence recovery divers were sent into the water to see what they could find. On Tuesday, Bowdich said that items were recovered from that lake, but none appeared relevant to the investigation. An hour after that stop, though, is a window that remains mysterious to officials. Between 12:59 p. m. and 1:17 p. m. â€œweâ€™re dark,â€ Bowdich said Tuesday. Bowdich also reiterated that authorities do not believe the shooters were directed by any outside organization. â€œAs of today, we do not see any indications of a   terrorist act,â€ he said. â€œThis seems to be an inspired terrorist act. â€ [Some people wonâ€™t stop believing there was a third shooter at the San Bernardino attack] Farook and Malik had discussed â€œtheir joint commitment to jihad and to martyrdomâ€ in private messages exchanged online, discussions that occurred as long as two years before the attack, FBI Director James B. Comey said last month. Shortly after the shooting, Malik posted a note on Facebook pledging her allegiance to Abu Bakr   the emir of the   Islamic State. Authorities say this posting was also made on behalf of her husband. The Islamic State later said that two â€œsupportersâ€ had carried out the attack, praising the shooting without directly claiming responsibility for it. Last month, police arrested a former neighbor of Malikâ€™s who bought the assault rifles that were later used in the San Bernardino shooting. Enrique Marquez Jr. was charged with conspiring to carry out other terrorist attacks with Malik in 2012. Federal officials alleged that Marquez and Malik had planned to attack other targets, including a community college and a highway"
208982,281,secondary,760,"  Guards have been checking IDs as workers return to a Southern California social service center for the first time since 14 people were killed last month in a terror attack. (AP)   Related: As fear courses through San Bernardino, police chief cautions against paralysis Workers return to the site of the San Bernardino shooting What happens next to the baby orphaned by the San Bernardino shooters? [This report has been updated. First published: 3:27 p. m."
156308,282,tertiary,445,"When Uber chose to test its   taxis in Pittsburgh, some may have wondered why the tech company had chosen Americaâ€™s former capital of steel for its road test into the future. But for those in the know, Pennsylvaniaâ€™s second city is well on its way to establishing itself as the Silicon Valley of the east  â€”   and even its roads are helping. Unlike many American cities, Pittsburgh road system is literally off the grid, its origins dating back to twisty,   forest trails. Then there are the cityâ€™s 446 bridges to navigate. More importantly Pittsburgh boasts the robotics department at   University, recognized as the leading academic institution in the field"
156308,283,tertiary,472,"It was here last month that Pittsburgh opened its doors to show the world why it is so well positioned to be a new tech hub. The city is now in a position to capitalize on the infrastructure of the past in ways that could not have been anticipated at the depths of its   depression two decades ago, when the cityâ€™s population was half its industry peak and the unemployment rate was worse than in Detroit. Last week, the city hosted Thrival, a   showcase of panel discussions and exhibitions designed to show off the cityâ€™s   charms. From robotics to biotech, performing arts to healthcare, the cityâ€™s premier boosters  â€”   many locals or returning natives  â€”   sought to describe the cityâ€™s upswing"
156308,284,tertiary,444,"The twin keys to the cityâ€™s current success, says the festivalâ€™s executive producer, Dan Law, are education and medicine  â€”   eds and meds  â€”   that helped bridge the gap between old industrial Pittsburgh and a new Pittsburgh thatâ€™s about innovation and technology. Now, instead of leaving, students from Pittsburghâ€™s tech university departments have more options to stay. â€œEds and meds are the bedrock of the economic transition,â€ says Law. â€œUPMC  â€”   University of Pittsburgh Medical Center  â€”   alone is a $13bn health system and there are dozens of ancillary industries that began to innovate. So young people started to get jobs here and economic growing around the core economic pillars. â€ Correspondingly, the cityâ€™s arts and culture are thriving. â€œThe City of Bridges is in the throes of a          culinary renaissance,â€ according to Bon Appetit magazine. It rated one Spanish restaurant, Morcilla, the fourth best restaurant in the US. Thereâ€™s a trendy Ace Hotel that was originally a YMCA and, of course, the Warhol Museum, dedicated to its most famous artist, and the Carnegie Museums of Art. â€œAt the centre of it all, Pittsburgh is becoming a diversified innovation economy,â€ say Luke Skurman, founder of Niche. com and one of the founders of Thrill Mill, a    organization providing mentorship and collaborative workspace to   startups. â€œWhen I graduated Carnegie Mellon and stayed, people thought I was bananas. Now itâ€™s becoming fashionable to do so. â€ Among the attendees at Thrival were Bennet Omalu, the Nigerian American neuropathologist who was the first to discover and publish findings of chronic traumatic encephalopathy (CTE) in football players, and Jennifer Krusius, general manager at Uber. The transportation firm has about 500 employees in the cityâ€™s tech Strip district and plans to start testing as many as 100 Volvo sport utility vehicles on the cityâ€™s streets. Many of Uberâ€™s employees were hired directly from  â€™s computer labs and the stateâ€™s approach to the technology  â€”   called greenlight governing  â€”   effectively encouraged investment in the field. Uber estimates its investment will reach $1bn over the next few years. â€œItâ€™s not just about   cars,â€ says Law. â€œItâ€™s about the future of urban mobility. How do you create smarter and more efficient cities. â€ Pittsburgh is ideal, he says, â€œbecause if you are going to design a car that needs to navigate some of the most complex road networks and systems, youâ€™re not going to get a bigger challenge than here. Itâ€™s old, it was planned poorly, itâ€™s built around hills and valleys, and the roads are windy and steep. If it works in Pittsburgh, it can work anywhere. â€  The firm is not alone: General Motors, Google  â€”   which has centered its engineering facilities here and employs 600  â€”   and Intel have also come to Pittsburgh. While Apple, which employs 500 here, has not stated the reason for its interest, it is known to have already developed a prototype vehicle. But the cityâ€™s   regulatory approach and an intelligent workforce is not the only reason Pittsburgh is becoming ground zero for   widely regarded as one of the largest untapped economies"
156308,285,primary,534,"Googleâ€™s Mike Capsambelis explains the companyâ€™s explicit interest in Pittsburgh is machine learning, a   of computer science that evolved from the study of pattern recognition and computational learning theory in artificial intelligence. In other words, learning without needing to be explicitly programmed. â€œItâ€™s uniquely a collaborative place. We tend to work together even when thereâ€™s actual competition,â€ says Capsambelis"
156308,286,tertiary,287,"Rasu Shrestha, chief innovation officer at UPMC, says healthcare is a natural fit for machine learning. Healthcare, he says, is so muchabout billing and  . â€œWe want to free the data, to empower patients and consumers to take charge of their own data with the right sets of systems,â€ says Shrestha. â€œSo the question is, how do we do a better job of precision medicine, not just do a better job of billing and documentation? The entrepreneurial knack is not just to create incremental innovation but to change the entire dynamic of healthcare innovation. â€  Tech companies, including Google, eye healthcareâ€™s copious resources of data  â€”   UPMCâ€™s nine petabytes of data is doubling every 18 months  â€”   with some envy. And vice versa. Says Shrestha: â€œLetâ€™s create solutions that leverage machine learning and    technologies to create products we can then commercialize. â€  There may also be a natural symbiosis between healthcare advances and techâ€™s interest in transport. An ageing population suggests more will need assistance in terms of mobility. â€œThereâ€™s a ton of connections and overlap,â€ says Capsambelis. â€œA lot of people will still need cars, but there wonâ€™t be as many drivers. â€ The spirit of entrepreneurship suffuses the robotics lab at  . Not only has tech become a major employer of the universityâ€™s graduates, but much of the computational power that was once available only to universities or government laboratories is now available to research"
156308,287,secondary,628,"â€œHaving machine learning has really changed the way we do research because the things we used to do at the university, companies can do much better because of their access to huge computing power and big data,â€ says professor of computer science Lenore Blum"
156308,288,secondary,463,But the city and its promoters at Thrival and Thrill Mill are keen to show off the small entrepreneurs along with the   technology behemoths that are beginning to occupy the same psychic space in the culture that the robber barons Carnegie and Frick did here in the late 19th century
156308,289,tertiary,413,"An app for artists to find spaces, for instance, or a   ECG device for early stroke detection. Another involves cooking recipes for the  . They may not or ever be Google or Uber but they are nonetheless imbibing Pittsburghâ€™s spirit of innovation. â€œIt looks more like a continuum to us,â€ says Thrill Millâ€™s Stephan Mueller, â€œbecause we all have this fatal love for Pittsburgh and want to do something for it. â€"
201572,290,secondary,95," Donald Trumpâ€™s big economic speech wasnâ€™t particularly revealing as to the candidateâ€™s core economic philosophy, but it clarified the precarious place his campaign has come to rest. Trump has merged the weaknesses of an unqualified, outsider candidacy with the unpopular, plutocratic tilt of the conservative billionaire classâ€™s policy preferences. Itâ€™s a     campaign"
201572,291,primary,137,"  It didnâ€™t have to be this way. The Trump campaignâ€™s original pitch made sense. Trump was a confident, celebrated businessman. His wealth and celebrity protected him from the corruptions of our campaign finance system. His life outside Washington freed him from the stultified ideology of the Beltwayâ€™s stagnant elites. He would bring an outsiderâ€™s eye, an executiveâ€™s efficiency, and a populistâ€™s touch to crafting a policy agenda that worked for the working man  â€”   the kind of policy agenda Republicans should have been pushing all along but were too addicted to corporate cash to dare consider. And for a while, this looked to be the campaign Trump was running. He declared he would raise taxes on â€the very wealthy,â€ that his plan would cost him â€a fortune.â€ He said his health plan was â€going to take care of everybody,â€ and promised, even though it was â€an   thing to say,â€ that â€the governmentâ€™s gonna pay for it.â€ He swore he wouldnâ€™t cut Social Security and Medicare"
201572,292,primary,1,"  The problem was that Trump was lying. Trumpâ€™s tax plan is basically Paul Ryanâ€™s tax plan We have now seen two version of Trumpâ€™s tax plan. Both have been massive, regressive giveaways to the rich  â€”   including, as far as we can tell, to Trump himself (because he wonâ€™t release his tax returns, itâ€™s hard to say exactly how his plans would affect his finances)"
201572,293,tertiary,2,"  The new version of Trumpâ€™s plan  â€”   which, for reasons he hasnâ€™t really explained, appears to supersede the old version of his plan  â€”   offers vast benefits to the wealthiest and almost nothing for the truly poor. Trump massively cuts taxes on the rich, massively cuts taxes on corporations, and completely eliminates estate taxes for the very wealthiest families. Whatever this is, it sure as hell isnâ€™t populism"
201572,294,secondary,19,"          If you want to get into the weeds, Voxâ€™s Dylan Matthews runs through the gory details here, but if you just want the gist, the tell in Trumpâ€™s speech was this sentence: â€We will work with House Republicans on this plan, using the same brackets they have proposed: 12, 25, and 33 percent.â€    What Trump has done is crib the basic structure of the House GOPâ€™s tax plan, which is one of the single most unpopular policy documents that exists in American politics. I donâ€™t quite know what Democrats would do if they couldnâ€™t run against the GOPâ€™s   to add trillions to the deficit to cut taxes on the rich, and it looks like Iâ€™m not going to find out: Trump has put that plan at the center of his policy agenda. By the way, if you want to understand why Paul Ryan has held to his endorsement of Trump, despite the many humiliations and embarrassments Trump has visited on Ryan, this is the answer: Trump is willing to sign some version of Ryanâ€™s budget into law, and Hillary Clinton isnâ€™t. Trumpâ€™s plan to increase the number of uninsured Americans Itâ€™s not just taxes where Trump betrays his heterodox rhetoric to embrace unpopular, orthodox conservative policy"
201572,295,primary,134,"  Trumpâ€™s health care plan follows the same grooves. Far from fulfilling his promise that he was â€going to take care of everybodyâ€ at government expense, his plan repeals Obamacare. It allows insurers to sell plans across state lines  â€”   a bad idea that mainly redistributes money from the sick to the healthy. It   Medicaid, a way of cutting Medicaid under the guise of increasing state flexibility. It encourages the use of health savings accounts. It makes insurance premiums deductible  â€”   which does nothing for poorer taxpayers who donâ€™t have an income tax liability in the first place. Put it all together, and Trumpâ€™s plan does the opposite of what he promised: Rather than diverging from Republican orthodoxy in the direction of covering more people, it diverges in the direction of covering fewer people. As Sarah Kliff notes, Trumpâ€™s reliance on tax deductions makes his plan less progressive than most Republican reform plans, which rely on tax credits that are available to people even if they donâ€™t have any income tax liability. His plan would also allow insurers to discriminate based on preexisting conditions. If you repealed Obamacare and replaced it with this plan, youâ€™d see millions more people fall into the ranks of the uninsured. â€Thereâ€™s something of a mismatch between Trumpâ€™s talking points and the specific policies heâ€™s proposed so far,â€ Larry Levitt, vice president at the Kaiser Family Foundation, told me. â€His public comments suggest that there would be a safety net to take care of people who get sick and canâ€™t afford health care on their own. His policy proposals, at least at this point, donâ€™t accomplish that.â€ Trump is a weak, unqualified messenger for unpopular, conventional policy ideas Trump does have his deviations from Republican orthodoxy  â€”   namely on trade and, to some degree, on immigration (though for all the sound and fury, Trumpâ€™s practical immigration policy puts him in the mainstream of House conservatives). But his points of agreement are more numerous  â€”   and, for the middle class, more consequential  â€”   than his points of disagreement. In addition to his tax and health care plans, a mere eight years after the last financial crisis, Trump is promising â€a temporary moratorium on new agency regulations.â€ So if you thought part of the new populism was a fury at Wall Streetâ€™s ability to outrun regulators and crash the global economy, well, Trump disagrees"
201572,296,primary,126,"  Meanwhile, his polls show that heâ€™s a singularly poor messenger for any kind of policy plan, because heâ€™s managed to position himself as the kind of outsider who Americans think canâ€™t understand the political system, rather than the kind of outsider who can fix it"
201572,297,secondary,140,"          According to a new Washington   News poll, a majority of voters simply donâ€™t think Trump is qualified to serve as president. And itâ€™s not just qualifications  â€”   they donâ€™t think he has the personality or temperament to serve as president (67 to 31 percent) they donâ€™t think he has a solid understanding of world affairs (64 to 33 percent) and they donâ€™t think heâ€™s honest and trustworthy (62 to 34 percent). Trumpâ€™s campaign was supposed to be an answer to the question, â€Could Republicans find a candidate untainted by the political system and free from the the most unpopular points of conservative orthodoxy?â€ Instead, itâ€™s been an answer to the question, â€Could Republicans find a candidate who reminds voters what they like about professional, vetted politicians but who nevertheless shackles himself to the least popular parts of the conservative policy agenda?â€ Well, they succeeded. And so what theyâ€™ve gotten in Trump is a     candidate: He lacks the credentials, skills, relationships, and credibility of an accomplished politician, but heâ€™s running atop a surprisingly conventional, and deeply unpopular, policy agenda"
201572,298,primary,17,Watch: This election is about normal vs. abnormal    
164570,299,tertiary,189,"As a neonatal intensive care nurse, Lauren Bloomstein had been taking care of other peopleâ€™s babies for years. Finally, at 33, she was expecting one of her own. The prospect of becoming a mother made her giddy, her husband, Larry, recalled recently â€”   â€the happiest and most alive Iâ€™d ever seen her.â€ When Lauren was 13, her own mother had died of a massive heart attack. Lauren had lived with her older brother for a while, then with a neighbor in Hazlet, N. J. who was like a surrogate mom, but in important ways sheâ€™d grown up mostly alone. The chance to create her own family, to be the mother she didnâ€™t have, touched a place deep inside her. â€All she wanted to do was be loved,â€ said Frankie Hedges, who took Lauren in as a teenager and thought of her as her daughter. â€I think everybody loved her, but nobody loved her the way she wanted to be loved.â€ Other than some nausea in her first trimester, the pregnancy went smoothly. Lauren was â€tired in the beginning, achy in the end,â€ said Jackie Ennis, her best friend since high school, who talked to her at least once a day. â€She gained what sheâ€™s supposed to. She looked great, she felt good, she worked as much as she couldâ€  â€”   at least three,   shifts a week until late into her ninth month. Larry, a doctor, helped monitor her blood pressure at home, and all was normal. On her days off she got organized, picking out strollers and car seats, stocking up on diapers and onesies. After one last   vacation to the Caribbean, she and Larry went hunting for their forever home, settling on a brick colonial with black shutters and a big yard in Moorestown, N. J. not far from his new job as an orthopedic trauma surgeon in Camden. Lauren wanted the babyâ€™s gender to be a surprise, so when she set up the nursery she left the walls unpainted  â€”   she figured sheâ€™d have plenty of time to choose colors later. Despite all she knew about what could go wrong, she seemed untroubled by the normal   anxieties. Her only real worry was going into labor prematurely. â€You have to stay in there at least until 32 weeks,â€ she would tell her belly. â€I see how the babies do before 32. Just donâ€™t come out too soon.â€ When she reached 39 weeks and six days  â€”   Friday, Sept. 30, 2011  â€”   Larry and Lauren drove to Monmouth Medical Center in Long Branch, the hospital where the two of them had met in 2004 and where sheâ€™d spent virtually her entire career. If anyone would watch out for her and her baby, Lauren figured, it would be the doctors and nurses she worked with on a daily basis. She was especially fond of her   who had trained as a resident at Monmouth at the same time as Larry. Lauren wasnâ€™t having contractions, but she and the   agreed to schedule an induction of labor  â€”   he was on call that weekend and would be sure to handle the delivery himself. Inductions often go slowly, and Laurenâ€™s labor stretched well into the next day. Ennis talked to her on the phone several times: â€She said she was feeling OK, she was just really uncomfortable.â€ At one point, Lauren was overcome by a sudden, sharp pain in her back near her kidneys or liver, but the nurses bumped up her epidural and the stabbing stopped. Inductions have been associated with higher   rates, but Lauren progressed well enough to deliver vaginally. On Saturday, Oct. 1, at 6:49 p. m. 23 hours after she checked into the hospital, Hailey Anne Bloomstein was born, weighing 5 pounds, 12 ounces. Larry and Laurenâ€™s family had been camped out in the waiting room now they swarmed into the delivery area to ooh and aah, marveling at how Lauren seemed to glow. Larry floated around on his own cloud of euphoria, phone camera in hand. In one   video, Lauren holds their daughter on her chest, stroking her cheek with a practiced touch. Hailey is bundled in   pastels and flannel, unusually alert for a newborn she studies her motherâ€™s face as if trying to make sense of a mystery that will never be solved. The delivery room staff bustles in the background in the   way of people who believe everything has gone exactly as itâ€™s supposed to. Then Lauren looks directly at the camera, her eyes brimming. Twenty hours later, she was dead. â€We donâ€™t pay enough attentionâ€  The ability to protect the health of mothers and babies in childbirth is a basic measure of a societyâ€™s development. Yet every year in the U. S. 700 to 900 women die from pregnancy or   causes, and some 65, 000 nearly die  â€”   by many measures, the worst record in the developed world. American women are more than three times as likely as Canadian women to die in the maternal period (defined by the Centers for Disease Control as the start of pregnancy to one year after delivery or termination) six times as likely to die as Scandinavians. In every other wealthy country, and many less affluent ones, maternal mortality rates have been falling in Great Britain, the journal Lancet recently noted, the rate has declined so dramatically that â€a man is more likely to die while his partner is pregnant than she is.â€ But in the U. S. maternal deaths increased from 2000 to 2014. In a recent analysis by the CDC Foundation, nearly 60 percent of such deaths are preventable. While maternal mortality is significantly more common among     women and in rural areas, pregnancy and childbirth complications kill women of every race and ethnicity, education and income level, in every part of the U. S. ProPublica and NPR spent the last several months scouring social media and other sources, ultimately identifying more than 450 expectant and new mothers who have died since 2011. The list includes teachers, insurance brokers, homeless women, journalists, a spokeswoman for Yellowstone National Park, a   of the YouTube channel WhatsUpMoms, and more than a dozen doctors and nurses like Lauren Bloomstein. They died from cardiomyopathy and other heart problems, massive hemorrhage, blood clots, infections and   hypertension (preeclampsia) as well as rarer causes. Many died days or weeks after leaving the hospital. Maternal mortality is commonplace enough that three new mothers who died, including Lauren, were cared for by the same  . The reasons for higher maternal mortality in the U. S. are manifold. New mothers are older than they used to be, with more complex medical histories. Half of pregnancies in the U. S. are unplanned, so many women donâ€™t address chronic health issues beforehand. Greater prevalence of   leads to more   complications. The fragmented health system makes it harder for new mothers, especially those without good insurance, to get the care they need. Confusion about how to recognize worrisome symptoms and treat obstetric emergencies makes caregivers more prone to error. Yet the worsening U. S. maternal mortality numbers contrast sharply with the impressive progress in saving babiesâ€™ lives. Infant mortality has fallen to its lowest point in history, the CDC reports, reflecting 50 years of efforts by the public health community to prevent birth defects, reduce preterm birth, and improve outcomes for very premature infants. The number of babies who die annually in the U. S"
164570,300,secondary,1,"â€”   about 23, 000 in 2014  â€”   still greatly exceeds the number of expectant and new mothers who die, but the ratio is narrowing. The divergent trends for mothers and babies highlight a theme that has emerged repeatedly in ProPublicaâ€™s and NPRâ€™s reporting. In recent decades, under the assumption that it had conquered maternal mortality, the American medical system has focused more on fetal and infant safety and survival than on the motherâ€™s health and  . â€We worry a lot about vulnerable little babies,â€ said Barbara Levy, vice president for health   at the American Congress of Obstetricians and Gynecologists (ACOG) and a member of the Council on Patient Safety in Womenâ€™s Health Care. Meanwhile, â€we donâ€™t pay enough attention to those things that can be catastrophic for women.â€ At the federally funded   Medicine Units Network, the preeminent obstetric research collaborative in the U. S. only four of the 34 initiatives listed in its online database primarily target mothers, versus 24 aimed at improving outcomes for infants (the remainder address both). Under the Title V   program supporting maternal and child health, states devoted about 6 percent of block grants in 2016 to programs for mothers, compared to 78 percent for infants and   children. The notion that babies deserve more care than mothers is similarly enshrined in the Medicaid program, which pays for about 45 percent of births. In many states, the program covers moms for 60 days postpartum, their infants for a full year. The bill to replace the Affordable Care Act, adopted by the U. S. House of Representatives earlier this month, could gut Medicaid for mothers and babies alike. At the provider level, advances in technology have widened the gap between maternal and fetal and infant care. â€People became really enchanted with the ability to do ultrasound, and then   ultrasound, to do invasive procedures, to stick needles in the amniotic cavity,â€ said William Callaghan chief of the CDCâ€™s Maternal and Infant Health Branch. The growing specialty of   medicine drifted so far toward care of the fetus that as recently as 2012, young doctors who wanted to work in the field didnâ€™t have to spend time learning to care for birthing mothers. â€The training was quite variable across the U. S.,â€ said Mary Dâ€™Alton, chair of   at Columbia University Medical Center and author of papers on disparities in care for mothers and infants. â€There were some fellows that could finish their   medicine training without ever being in a labor and delivery unit.â€ In the last decade or so, at least 20 hospitals have established multidisciplinary fetal care centers for babies at high risk for a variety of problems. So far, only one hospital in the U. S"
